Time,Pm25,Pm100,Temp,Gas,Humidity,Pressure,Altitude
1707957526.8931756,1,1,15.7346875,240009,57.74409076792659,1004.4065690432466,73.88914615055651
1707957527.9066358,1,1,15.68390625,242021,57.89798450714684,1004.4011216514829,73.93482257012518
1707957528.920259,1,1,15.6399609375,241514,58.04645938344598,1004.4031225010591,73.9180454085639
1707957529.9340882,1,1,15.6044140625,240843,58.21544954858931,1004.4030665453829,73.91851459759931
1707957530.9479203,1,1,15.567109375,242021,58.339267965403614,1004.395064621031,73.9856110500371
1707957531.9615757,1,1,15.5321484375,241346,58.48279787675966,1004.395930962976,73.97834671763808
1707957532.9754117,1,1,15.4934765625,242190,58.63238318369271,1004.4011616644026,73.93448706076718
1707957533.9895937,1,1,15.4555859375,242869,58.7434643195325,1004.4007763255997,73.9377181369243
1707957535.0028567,1,1,15.4212109375,242698,58.867980053044654,1004.40255844443,73.92277503133441
1707957536.0160954,1,1,15.3895703125,243209,58.98647273275063,1004.4052647661435,73.90008250529168
1707957537.0303097,1,1,15.3583203125,242698,59.11154703042079,1004.4051625900793,73.90093925138726
1707957538.0451522,1,1,15.330390625,243039,59.23067045070301,1004.4052068290823,73.90056830742809
1707957539.058437,1,1,15.30421875,242359,59.34362493611073,1004.4029093689089,73.91983252439053
1707957540.0717435,1,1,15.2782421875,243039,59.46314069826529,1004.4009202596516,73.9365112459401
1707957541.0861688,0,0,15.2528515625,243380,59.55689121813691,1004.3998618955537,73.94538566130784
1707957542.1004088,0,0,15.229609375,244410,59.65745091228024,1004.4056493503552,73.89685776807113
1707957543.1141126,0,0,15.206953125,244583,59.76462108515319,1004.4089423023333,73.86924641858371
1707957544.1283967,0,0,15.183125,243894,59.871689057980824,1004.4155033010051,73.81423276852641
1707957545.1429288,0,0,15.160859375,244928,59.99200344279755,1004.4074256914084,73.88196316774011
1707957546.1573586,0,0,15.1409375,242359,60.106207000028164,1004.404793668076,73.90403266224662
1707957547.1791046,0,0,15.1165234375,244410,60.25236521390148,1004.4035638240807,73.91434491031796
1707957548.195724,0,0,15.0887890625,245449,60.39167472158087,1004.4124514771311,73.83982212490034
1707957549.2104285,0,0,15.0594921875,244928,60.54388355686446,1004.4085712396648,73.872357769442
1707957550.2237597,0,0,15.0305859375,244410,60.72231291119341,1004.4138711219957,73.8279184817779
1707957551.2370312,0,0,14.99953125,245102,60.88756385024932,1004.4174548592523,73.79786910508983
1707957552.2503612,0,0,14.9680859375,245275,61.05941720268923,1004.411851248914,73.8448550091659
1707957553.263702,0,0,14.9368359375,245797,61.20531550695215,1004.4048431943722,73.90361738421853
1707957554.2768762,0,0,14.908515625,245623,61.358247440891,1004.4007893618336,73.93760882773923
1707957555.2902122,0,0,14.8805859375,244755,61.478646993299066,1004.3973550094099,73.96640600860457
1707957556.303505,0,0,14.8471875,245449,61.578742290724776,1004.3920470864496,74.01091330932776
1707957557.3168194,0,0,14.814765625,247553,61.71829019009835,1004.3934264291827,73.99934740690216
1707957558.3303533,0,0,14.78390625,246321,61.818842378493116,1004.3870226073752,74.05304408895371
1707957559.3436997,1,1,14.7591015625,245275,61.94648052532405,1004.3834216443398,74.08323864351479
1707957560.357026,1,1,14.739375,243380,62.04210576498494,1004.3827796674002,74.08862171484724
